Date,Price,Vol.,Change %,SMA_30,EMA_30,month,quarter,day_of_week
2016-06-09,55.59,40.0,0.008,55.19799999999999,53.65014925199365,6,2,3
2016-06-10,55.59,40.0,0.0032,54.916666666666664,53.470139622832775,6,2,4
2016-06-13,55.59,10.0,0.0012,54.628,53.30561448587582,6,2,0
2016-06-14,55.59,160.0,-0.0143,54.16766666666667,53.104607099690284,6,2,1
2016-06-15,55.59,200.0,0.0016,53.822333333333326,52.921729222290914,6,2,2
2016-06-16,55.59,40.0,0.0022,53.52433333333333,52.757746691820536,6,2,3
2016-06-17,55.59,20.0,0.0034000000000000002,53.265,52.615311421380504,6,2,4
2016-06-20,55.59,10.0,-0.0002,53.00633333333334,52.4814203619366,6,2,0
2016-06-21,55.59,40.0,0.0008,52.830999999999996,52.35874808052134,6,2,1
2016-06-22,55.59,100.0,0.0049,52.650999999999996,52.26011917210061,6,2,2
2016-06-23,55.59,40.0,0.0008,52.462999999999994,52.17043406422315,6,2,3
2016-06-24,55.59,40.0,-0.0008,52.302,52.0839544471765,6,2,4
2016-06-27,55.59,40.0,0.0039000000000000003,52.153333333333336,52.015957386068344,6,2,0
2016-06-28,55.59,50.0,0.0018,52.00433333333333,51.95815368374136,6,2,1
2016-06-29,55.59,40.0,0.0022,51.827,51.91117602672579,6,2,2
2016-06-30,55.59,10.0,0.0025,51.66533333333333,51.875616283066066,6,2,3
2016-07-01,55.59,40.0,0.026699999999999998,51.55266666666667,51.93073781319084,7,3,4
2016-07-05,55.59,100.0,0.0271,51.49133333333334,52.07456118008175,7,3,1
2016-07-06,55.59,30.0,-0.0236,51.394666666666666,52.12652497491519,7,3,2
2016-07-07,55.59,30.0,0.0159,51.33033333333333,52.22932981524325,7,3,3
2016-07-08,55.59,180.0,0.0097,51.291000000000004,52.359050472324334,7,3,4
2016-07-11,55.59,40.0,0.0053,51.270999999999994,52.49911173217438,7,3,0
2016-07-12,55.59,10.0,0.0189,51.291666666666664,52.69658839461474,7,3,1
2016-07-13,56.36,80.0,0.0144,51.354,52.93293753044605,7,3,2
2016-07-14,56.11,450.0,-0.0044,51.64233333333333,53.13790930267533,7,3,3
2016-07-15,56.34,100.0,0.0040999999999999995,51.93066666666667,53.34449579927693,7,3,4
2016-07-18,55.71,240.0,-0.011200000000000002,52.181333333333335,53.49710897351713,7,3,0
2016-07-19,55.65,290.0,-0.0011,52.364,53.6360051687741,7,3,1
2016-07-20,55.78,110.0,0.0023,52.544333333333334,53.77432741594997,7,3,2
2016-07-21,56.13,10.0,0.0063,52.73866666666667,53.9263062923403,7,3,3
2016-07-22,56.04,40.0,-0.0016,52.916666666666664,54.06267362831835,7,3,4
2016-07-25,56.15,10.0,0.002,53.092999999999996,54.1973398458462,7,3,0
2016-07-26,56.25,40.0,0.0018,53.27066666666667,54.329769533210964,7,3,1
2016-07-27,56.34,10.0,0.0016,53.47566666666667,54.4594618213909,7,3,2
2016-07-28,56.5,40.0,0.0028000000000000004,53.68333333333333,54.5911094458173,7,3,3
2016-07-29,56.61,40.0,0.0019,53.891,54.72136044931297,7,3,4
2016-08-01,59.78,220.0,0.055999999999999994,54.19866666666667,55.04772429129278,8,3,0
2016-08-02,59.88,220.0,0.0017000000000000001,54.51,55.35948401443518,8,3,1
2016-08-03,59.48,40.0,-0.0067,54.806666666666665,55.62532375543937,8,3,2
2016-08-04,59.05,40.0,-0.0072,55.08066666666666,55.84627060992715,8,3,3
2016-08-05,60.19,40.0,0.019299999999999998,55.391333333333336,56.126511215738304,8,3,4
2016-08-08,60.99,30.0,0.013300000000000001,55.730000000000004,56.44028468569068,8,3,0
2016-08-09,60.32,40.0,-0.011000000000000001,56.03966666666666,56.69058889951709,8,3,1
2016-08-10,60.25,230.0,-0.0012,56.344,56.9202283253547,8,3,2
2016-08-11,59.73,390.0,-0.0086,56.62733333333333,57.1015039172673,8,3,3
2016-08-12,59.83,380.0,0.0017000000000000001,56.90966666666667,57.2775359226049,8,3,4
2016-08-15,59.66,40.0,-0.0028000000000000004,57.14066666666667,57.431243282436846,8,3,0
2016-08-16,60.45,20.0,0.0132,57.35033333333333,57.62600178034415,8,3,1
2016-08-17,60.15,40.0,-0.005,57.59266666666667,57.78884037516066,8,3,2
2016-08-18,60.38,40.0,0.0038,57.81466666666667,57.95601196385998,8,3,3
2016-08-19,60.59,20.0,0.0034999999999999996,58.02633333333333,58.12594667586901,8,3,4
2016-08-22,60.67,40.0,0.0013,58.231,58.290079148393595,8,3,0
2016-08-23,60.78,50.0,0.0018,58.404999999999994,58.45071920333595,8,3,1
2016-08-24,60.78,40.0,0.0,58.55233333333333,58.60099538376589,8,3,2
2016-08-25,60.77,40.0,-0.0002,58.70766666666667,58.74093116545842,8,3,3
2016-08-26,60.69,20.0,-0.0013,58.852666666666664,58.866677541880456,8,3,4
2016-08-29,60.58,20.0,-0.0018,59.015,58.97721447466236,8,3,0
2016-08-30,60.5,40.0,-0.0013,59.17666666666667,59.075458702103504,8,3,1
2016-08-31,60.43,20.0,-0.0012,59.33166666666666,59.16284846325812,8,3,2
2016-09-01,57.95,240.0,-0.040999999999999995,59.39233333333333,59.084600175305994,9,3,3
2016-09-02,58.05,40.0,0.0017000000000000001,59.45933333333333,59.01785177689916,9,3,4
2016-09-06,58.35,30.0,0.0052,59.532666666666664,58.97476456548631,9,3,1
2016-09-07,57.47,30.0,-0.0151,59.57333333333334,58.877682980616235,9,3,2
2016-09-08,57.67,80.0,0.0034999999999999996,59.617666666666665,58.799767949608736,9,3,3
2016-09-09,57.87,70.0,0.0034999999999999996,59.663333333333334,58.739782920601726,9,3,4
2016-09-12,57.49,40.0,-0.0066,59.69266666666667,58.65915176443388,9,3,0
2016-09-13,57.43,20.0,-0.001,59.61433333333333,58.57985165059944,9,3,1
2016-09-14,57.25,40.0,-0.0031,59.526666666666664,58.49405476991561,9,3,2
2016-09-15,57.15,40.0,-0.0017000000000000001,59.449,58.40734155895331,9,3,3
2016-09-16,57.03,40.0,-0.0021,59.38166666666667,58.31848081321439,9,3,4
2016-09-19,56.92,40.0,-0.0019,59.272666666666666,58.22825624461992,9,3,0
2016-09-20,57.0,60.0,0.0014000000000000002,59.13966666666667,58.14901390625735,9,3,1
2016-09-21,56.88,10.0,-0.0021,59.025,58.067142041337526,9,3,2
2016-09-22,56.9,30.0,0.0004,58.913333333333334,57.991842554799625,9,3,3
2016-09-23,56.86,30.0,-0.0007000000000000001,58.81766666666667,57.918820454489975,9,3,4
2016-09-26,56.85,40.0,-0.0002,58.718333333333334,57.84986429613579,9,3,0
2016-09-27,56.78,40.0,-0.0012,58.62233333333334,57.78084079315929,9,3,1
2016-09-28,56.74,40.0,-0.0007000000000000001,58.498666666666665,57.71368977424579,9,3,2
2016-09-29,56.71,40.0,-0.0005,58.384,57.648935595262195,9,3,3
2016-09-30,56.63,0.0,-0.0014000000000000002,58.259,57.583197814922706,9,3,4
2016-10-03,55.59,320.0,-0.0268,58.07633333333333,57.42363666557286,10,4,0
2016-10-04,55.59,40.0,0.0007000000000000001,57.89233333333333,57.27695042908429,10,4,1
2016-10-05,55.59,10.0,0.0022,57.708666666666666,57.14746975624014,10,4,2
2016-10-06,55.59,10.0,-0.0016,57.522000000000006,57.02053622357949,10,4,3
2016-10-07,55.59,70.0,-0.0038,57.32866666666666,56.88824356399372,10,4,4
2016-10-10,55.67,200.0,0.0127,57.16133333333334,56.80964720502639,10,4,0
2016-10-11,55.78,40.0,0.002,57.001333333333335,56.743218353089205,10,4,1
2016-10-12,55.84,50.0,0.0011,56.846,56.684946201277,10,4,2
2016-10-13,55.79,10.0,-0.0009,56.69133333333333,56.62720773667849,10,4,3
2016-10-14,56.14,50.0,0.0063,56.631,56.59577497947343,10,4,4
2016-10-17,56.33,100.0,0.0034000000000000002,56.57366666666667,56.57862820660418,10,4,0
2016-10-18,56.38,190.0,0.0009,56.508,56.565813483597466,10,4,1
2016-10-19,56.46,110.0,0.0014000000000000002,56.474333333333334,56.558986807236344,10,4,2
2016-10-20,56.58,80.0,0.0021,56.438,56.560342497092066,10,4,3
2016-10-21,56.6,40.0,0.0004,56.39566666666666,56.56290104566677,10,4,4
2016-10-24,56.74,40.0,0.0025,56.370666666666665,56.574326784656016,10,4,0
2016-10-25,56.96,40.0,0.0039000000000000003,56.355000000000004,56.59920892758144,10,4,1
2016-10-26,57.24,40.0,0.0049,56.35466666666667,56.64055028709232,10,4,2
2016-10-27,57.47,40.0,0.004,56.36533333333333,56.694063171796046,10,4,3
2016-10-28,57.72,40.0,0.0044,56.388333333333335,56.7602526445834,10,4,4
2016-10-31,62.77,390.0,0.0875,56.583333333333336,57.14797828041673,10,4,0
2016-11-01,63.56,180.0,0.0126,56.802,57.56165710103501,11,4,1
2016-11-02,62.59,100.0,-0.015300000000000001,56.99233333333334,57.88606632032308,11,4,2
2016-11-03,63.79,210.0,0.0192,57.222,58.266965267399016,11,4,3
2016-11-04,63.67,90.0,-0.0019,57.449,58.615548153373275,11,4,4
2016-11-07,65.91,270.0,0.0352,57.751,59.08615794992984,11,4,0
2016-11-08,65.99,80.0,0.0012,58.058,59.5315671144505,11,4,1
2016-11-09,68.34,420.0,0.0356,58.44466666666666,60.0998531070666,11,4,2
2016-11-10,69.74,310.0,0.020499999999999997,58.879,60.72179806790102,11,4,3
2016-11-11,73.35,400.0,0.0518,59.43633333333334,61.536520773197736,11,4,4
2016-11-14,72.23,50.0,-0.015300000000000001,60.007,62.22642265879789,11,4,0
2016-11-15,70.04,140.0,-0.030299999999999997,60.50333333333334,62.73052442274641,11,4,1
2016-11-16,70.41,50.0,0.0053,61.008,63.22597445998858,11,4,2
2016-11-17,70.33,120.0,-0.0011,61.513000000000005,63.684298688376415,11,4,3
2016-11-18,70.2,280.0,-0.0018,62.02066666666666,64.10466651493277,11,4,4
2016-11-21,70.0,40.0,-0.0028000000000000004,62.49833333333333,64.48501061074356,11,4,0
2016-11-22,70.88,50.0,0.0126,63.001666666666665,64.89759057134076,11,4,1
2016-11-23,71.22,10.0,0.0048,63.51433333333333,65.30548795383491,11,4,2
2016-11-25,71.81,0.0,0.0083,64.04833333333333,65.72513389229718,11,4,4
2016-11-28,72.15,40.0,0.004699999999999999,64.58200000000001,66.13964138311671,11,4,0
2016-11-29,72.26,40.0,0.0015,65.113,66.53450322936725,11,4,1
2016-11-30,72.25,40.0,-0.0001,65.642,66.90324495650485,11,4,2
2016-12-01,75.54,120.0,0.0455,66.27799999999999,67.460454959311,12,4,3
2016-12-02,74.57,140.0,-0.0128,66.87766666666667,67.91913528451674,12,4,4
2016-12-05,76.2,20.0,0.0219,67.531,68.45338462099954,12,4,0
2016-12-06,76.72,10.0,0.0068000000000000005,68.197,68.98671464545119,12,4,1
2016-12-07,79.2,20.0,0.0323,68.93833333333333,69.64563628122853,12,4,2
2016-12-08,79.44,110.0,0.003,69.67833333333333,70.27753071469766,12,4,3
2016-12-09,78.89,50.0,-0.0069,70.39233333333333,70.83317389439459,12,4,4
2016-12-12,80.25,70.0,0.0172,71.14333333333335,71.44071106249817,12,4,0
2016-12-13,80.47,20.0,0.0027,71.73333333333333,72.02324583265957,12,4,1
2016-12-14,79.58,120.0,-0.0111,72.26733333333333,72.51077835958476,12,4,2
2016-12-15,79.94,150.0,0.0045000000000000005,72.84566666666666,72.99008298154703,12,4,3
2016-12-16,79.89,120.0,-0.0006,73.38233333333334,73.43523891822143,12,4,4
2016-12-19,79.62,40.0,-0.0034000000000000002,73.914,73.83425576220715,12,4,0
2016-12-20,79.97,10.0,0.0044,74.38266666666667,74.23011022916153,12,4,1
2016-12-21,80.0,40.0,0.0004,74.84966666666666,74.60236118211884,12,4,2
2016-12-22,79.8,40.0,-0.0025,75.23166666666665,74.93769271875635,12,4,3
2016-12-23,79.75,10.0,-0.0006,75.56533333333333,75.24816415625594,12,4,4
2016-12-27,79.72,0.0,-0.0004,75.77766666666666,75.53666969456201,12,4,1
2016-12-28,79.75,40.0,0.0004,76.02833333333335,75.80849745620317,12,4,2
2016-12-29,79.76,40.0,0.0001,76.35233333333333,76.06343310419007,12,4,3
2016-12-30,79.75,40.0,-0.0001,76.66366666666666,76.30127612972619,12,4,4
2017-01-03,74.37,40.0,-0.0675,76.79833333333333,76.17667766974385,1,1,1
2017-01-04,74.66,210.0,0.0039000000000000003,76.94700000000002,76.07882749750232,1,1,2
2017-01-05,76.46,40.0,0.0241,77.16233333333334,76.10341927185702,1,1,3
2017-01-06,75.73,10.0,-0.0095,77.324,76.07932770593077,1,1,4
2017-01-09,77.09,70.0,0.018000000000000002,77.51966666666667,76.14453237006427,1,1,0
2017-01-10,78.27,20.0,0.015300000000000001,77.73499999999999,76.28165931393109,1,1,1
2017-01-11,78.65,50.0,0.0049,77.95166666666667,76.43445548722586,1,1,2
2017-01-12,78.83,80.0,0.0023,78.17066666666666,76.5890067461145,1,1,3
2017-01-13,78.69,40.0,-0.0018,78.38533333333334,76.72455469797809,1,1,4
2017-01-17,79.83,50.0,0.014499999999999999,78.52833333333334,76.92490600778596,1,1,1
2017-01-18,79.66,40.0,-0.0021,78.698,77.101363684703,1,1,2
2017-01-19,79.64,40.0,-0.0003,78.81266666666667,77.26514667278668,1,1,3
2017-01-20,79.51,40.0,-0.0016,78.90566666666668,77.40997591970367,1,1,4
2017-01-23,79.69,10.0,0.0023,78.922,77.55707424746473,1,1,0
2017-01-24,80.05,40.0,0.0045000000000000005,78.94233333333334,77.71790816698314,1,1,1
2017-01-25,80.13,40.0,0.001,78.98366666666668,77.87352699491971,1,1,2
2017-01-26,80.22,40.0,0.0011,78.98266666666667,78.02491235008618,1,1,3
2017-01-27,80.3,40.0,0.001,78.97700000000002,78.17169219846772,1,1,4
2017-01-30,80.3,40.0,0.0,79.00099999999999,78.30900237921175,1,1,0
2017-01-31,80.4,40.0,0.0012,79.01633333333334,78.44390545152068,1,1,1
2017-02-01,83.12,150.0,0.0338,79.124,78.7455889707774,2,1,2
2017-02-02,83.82,10.0,0.0084,79.264,79.07297032750145,2,1,3
2017-02-03,80.15,260.0,-0.0438,79.27000000000001,79.14245611282395,2,1,4
2017-02-06,79.15,140.0,-0.0125,79.24166666666666,79.14294281522241,2,1,0
2017-02-07,81.02,10.0,0.0236,79.28233333333334,79.26404327875645,2,1,1
2017-02-08,81.88,40.0,0.0106,79.35333333333332,79.432814680127,2,1,2
2017-02-09,81.92,70.0,0.0005,79.42666666666668,79.59327824915106,2,1,3
2017-02-10,84.11,60.0,0.026699999999999998,79.57200000000002,79.88467965243163,2,1,4
2017-02-13,85.93,200.0,0.0216,79.77766666666666,80.27470032001669,2,1,0
2017-02-14,85.91,10.0,-0.0002,79.98299999999999,80.63826804130595,2,1,1
2017-02-15,85.86,40.0,-0.0006,80.366,80.97515397412494,2,1,2
2017-02-16,85.72,10.0,-0.0016,80.73466666666667,81.2812730725685,2,1,3
2017-02-17,86.4,10.0,0.0079,81.06599999999999,81.61151351949957,2,1,4
2017-02-21,87.28,40.0,0.0102,81.45100000000001,81.97722232469314,2,1,1
2017-02-22,87.48,40.0,0.0023,81.79733333333334,82.33224023922907,2,1,2
2017-02-23,87.41,40.0,-0.0008,82.102,82.65983764314977,2,1,3
2017-02-24,87.57,40.0,0.0018,82.39933333333333,82.97662231133367,2,1,4
2017-02-27,87.89,40.0,0.0037,82.70133333333334,83.2936144202799,2,1,0
2017-02-28,88.07,40.0,0.002,83.014,83.60176832864894,2,1,1
2017-03-01,87.62,370.0,-0.0051,83.27366666666667,83.86100908163934,3,1,2
2017-03-02,88.56,180.0,0.010700000000000001,83.57033333333334,84.16416978604971,3,1,3
2017-03-03,87.57,60.0,-0.011200000000000002,83.83466666666666,84.38390076759491,3,1,4
2017-03-06,86.73,20.0,-0.0096,84.07533333333335,84.53526200839524,3,1,0
2017-03-07,86.89,10.0,0.0018,84.31533333333333,84.68718058849878,3,1,1
2017-03-08,86.55,140.0,-0.0039000000000000003,84.532,84.80736248601498,3,1,2
2017-03-09,86.35,410.0,-0.0023,84.73933333333333,84.90688748691724,3,1,3
2017-03-10,86.44,10.0,0.001,84.94666666666667,85.00579797163226,3,1,4
2017-03-13,87.51,280.0,0.0124,85.18699999999998,85.16735939281727,3,1,0
2017-03-14,88.04,20.0,0.0060999999999999995,85.445,85.35269104489359,3,1,1
2017-03-15,89.03,10.0,0.011200000000000002,85.73266666666667,85.58993678393273,3,1,2
2017-03-16,89.5,60.0,0.0053,85.94533333333334,85.84219892690483,3,1,3
2017-03-17,89.47,10.0,-0.0003,86.13366666666666,86.07625060904,3,1,4
2017-03-20,89.42,10.0,-0.0006,86.44266666666665,86.29197637619872,3,1,0
2017-03-21,88.99,20.0,-0.0048,86.77066666666668,86.46604241644395,3,1,1
2017-03-22,88.59,40.0,-0.0045000000000000005,87.023,86.6030719379637,3,1,2
2017-03-23,88.51,40.0,-0.0009,87.244,86.72609955486928,3,1,3
2017-03-24,88.35,40.0,-0.0018,87.45833333333333,86.83086732552289,3,1,4
2017-03-27,87.91,40.0,-0.005,87.585,86.90048878839238,3,1,0
2017-03-28,87.63,40.0,-0.0032,87.64166666666667,86.94755402785094,3,1,1
2017-03-29,87.44,40.0,-0.0022,87.69266666666667,86.97932473573152,3,1,2
2017-03-30,87.19,40.0,-0.0029,87.73700000000001,86.99291668826498,3,1,3
2017-03-31,86.84,40.0,-0.004,87.77433333333333,86.98305109547371,3,1,4
2017-04-03,78.45,40.0,-0.0966,87.50933333333334,86.43253166995929,4,2,0
2017-04-04,79.36,90.0,0.0116,87.24533333333333,85.97623930415547,4,2,1
2017-04-05,79.44,60.0,0.001,86.97733333333333,85.55454644582287,4,2,2
2017-04-06,78.92,50.0,-0.006500000000000001,86.69433333333333,85.12651119125366,4,2,3
2017-04-07,76.91,280.0,-0.0255,86.339,84.59641369504375,4,2,4
2017-04-10,75.28,40.0,-0.0212,85.91866666666667,83.99535474697642,4,2,0
2017-04-11,74.89,30.0,-0.0052,85.47933333333334,83.407912505236,4,2,1
2017-04-12,73.43,40.0,-0.0195,85.00633333333333,82.76417621457561,4,2,2
2017-04-13,73.02,40.0,-0.005600000000000001,84.48833333333333,82.135519684603,4,2,3
2017-04-17,72.08,40.0,-0.0129,83.972,81.48677647914475,4,2,0
2017-04-18,70.74,0.0,-0.018600000000000002,83.43900000000001,80.79343606113541,4,2,1
2017-04-19,70.95,30.0,0.003,82.90766666666667,80.15837567009441,4,2,2
2017-04-20,70.89,10.0,-0.0008,82.38566666666665,79.56041594944317,4,2,3
2017-04-21,70.93,40.0,0.0006,81.87166666666667,79.00361492044684,4,2,4
2017-04-24,70.67,20.0,-0.0037,81.346,78.46596234493414,4,2,0
2017-04-25,70.44,40.0,-0.0033,80.777,77.94815832268033,4,2,1
2017-04-26,70.26,40.0,-0.0026,80.18433333333334,77.45214810831386,4,2,2
2017-04-27,70.1,40.0,-0.0023,79.55333333333333,76.97781597229361,4,2,3
2017-04-28,69.97,40.0,-0.0019,78.90233333333335,76.52569881279081,4,2,4
2017-05-01,68.0,40.0,-0.0282,78.18666666666668,75.97565372809463,5,2,0
2017-05-02,68.72,80.0,0.0106,77.49666666666667,75.5075470359595,5,2,1
2017-05-03,67.33,180.0,-0.0202,76.77466666666666,74.97996335622018,5,2,2
2017-05-04,63.88,40.0,-0.0512,75.95100000000001,74.26383668807695,5,2,3
2017-05-05,62.49,10.0,-0.0218,75.08366666666666,73.50423432110425,5,2,4
2017-05-08,60.72,20.0,-0.028300000000000002,74.16266666666667,72.67944501006528,5,2,0
2017-05-09,61.37,100.0,0.010700000000000001,73.278,71.94980339651268,5,2,1
2017-05-10,62.63,40.0,0.020499999999999997,72.44466666666668,71.348525758028,5,2,2
2017-05-11,62.01,40.0,-0.009899999999999999,71.597,70.746040225252,5,2,3
2017-05-12,61.45,40.0,-0.009000000000000001,70.739,70.14629569459059,5,2,4
2017-05-15,61.2,90.0,-0.0040999999999999995,69.88433333333334,69.56911532719766,5,2,0
2017-05-16,61.48,40.0,0.0046,69.31866666666666,69.04723691899137,5,2,1
2017-05-17,62.04,40.0,0.0091,68.74133333333334,68.59515711776612,5,2,2
2017-05-18,61.51,40.0,-0.0085,68.14366666666666,68.13805020694251,5,2,3
2017-05-19,61.91,40.0,0.006500000000000001,67.57666666666667,67.73624051617203,5,2,4
2017-05-22,61.94,40.0,0.0005,67.07766666666666,67.36228951512868,5,2,0
2017-05-23,61.9,40.0,-0.0006,66.63166666666666,67.0098837399591,5,2,1
2017-05-24,61.5,40.0,-0.006500000000000001,66.18533333333333,66.65440736963916,5,2,2
2017-05-25,61.4,40.0,-0.0016,65.78433333333334,66.31541334579148,5,2,3
2017-05-26,61.25,40.0,-0.0024,65.392,65.98861248477267,5,2,4
2017-05-30,60.93,40.0,-0.0052,65.02033333333334,65.6622503889809,5,2,1
2017-05-31,60.71,40.0,-0.0036,64.686,65.34275036388536,5,2,2
2017-06-01,55.59,40.0,-0.0876,64.16733333333333,64.70063743718308,6,2,3
2017-06-02,56.27,70.0,0.0159,63.67999999999999,64.15672534446159,6,2,4
2017-06-05,55.59,10.0,-0.0139,63.165333333333336,63.59758177385117,6,2,0
2017-06-06,55.67,40.0,0.0032,62.665333333333336,63.08612488521561,6,2,1
2017-06-07,55.59,10.0,-0.0097,62.154999999999994,62.57282650552428,6,2,2
2017-06-08,55.59,70.0,-0.0042,61.643,62.07780544065175,6,2,3
2017-06-09,55.59,20.0,-0.0069,61.123666666666665,61.59020508964196,6,2,4
2017-06-12,55.59,40.0,0.0046,60.617,61.15019185805216,6,2,0
2017-06-13,55.59,40.0,-0.0139,60.150666666666666,60.68953431882299,6,2,1
2017-06-14,55.59,40.0,0.0091,59.67666666666666,60.290209524060224,6,2,2
2017-06-15,55.59,40.0,0.0002,59.24933333333333,59.91729278057247,6,2,3
2017-06-16,55.59,20.0,0.0034999999999999996,58.943333333333335,59.580693246341994,6,2,4
2017-06-19,55.59,40.0,0.0018,58.687,59.27226142399735,6,2,0
2017-06-20,55.59,40.0,-0.0016,58.486666666666665,58.97792197728785,6,2,1
2017-06-21,55.59,40.0,-0.0011,58.26266666666667,58.698701204559605,6,2,2
2017-06-22,55.59,40.0,0.0002,57.99699999999999,58.438139836523504,6,2,3
2017-06-23,55.59,40.0,0.0013,57.75433333333333,58.198905008360704,6,2,4
2017-06-26,55.59,40.0,0.0004,57.53099999999999,57.9763950078213,6,2,0
2017-06-27,55.59,20.0,0.0091,57.33266666666667,57.800498555703804,6,2,1
2017-06-28,55.7,10.0,0.008100000000000001,57.14,57.66498251985195,6,2,2
2017-06-29,55.79,10.0,0.0016,56.931666666666665,57.544015905667955,6,2,3
2017-06-30,56.01,40.0,0.0039000000000000003,56.748333333333335,57.44504713756035,6,2,4
2017-07-03,65.0,400.0,0.1605,56.85133333333333,57.93246345126614,7,3,0
2017-07-05,63.03,920.0,-0.030299999999999997,56.88766666666666,58.2613367769909,7,3,2
2017-07-06,62.11,90.0,-0.0146,56.89466666666667,58.509637630088264,7,3,3
2017-07-07,62.85,300.0,0.011899999999999999,56.93966666666667,58.78966100879225,7,3,4
2017-07-10,63.11,40.0,0.0040999999999999995,56.99666666666667,59.06839255661211,7,3,0
2017-07-11,64.48,40.0,0.0217,57.10433333333334,59.41752852070165,7,3,1
2017-07-12,64.09,30.0,-0.006,57.209666666666664,59.71897829355961,7,3,2
2017-07-13,64.16,0.0,0.0011,57.324666666666666,60.00549582300738,7,3,3
2017-07-14,64.92,40.0,0.0118,57.64233333333333,60.32256060861981,7,3,4
2017-07-17,65.99,20.0,0.0165,57.96633333333333,60.6882018596766,7,3,0
2017-07-18,65.74,40.0,-0.0038,58.308,61.01412432034263,7,3,1
2017-07-19,65.99,40.0,0.0038,58.652,61.335148557739885,7,3,2
2017-07-20,65.49,40.0,-0.0076,58.99733333333334,61.603203489498604,7,3,3
2017-07-21,65.19,40.0,-0.0046,59.340333333333334,61.834609715982566,7,3,4
2017-07-24,65.39,40.0,0.0031,59.702666666666666,62.063989734306276,7,3,0
2017-07-25,65.59,40.0,0.0031,60.06333333333334,62.291474267576845,7,3,1
2017-07-26,65.54,40.0,-0.0008,60.44766666666667,62.50105657289447,7,3,2
2017-07-27,65.74,40.0,0.0031,60.82233333333333,62.710020664965796,7,3,3
2017-07-28,65.87,40.0,0.002,61.201,62.91389029948414,7,3,4
2017-07-31,66.22,40.0,0.0053,61.585,63.12718769951742,7,3,0
2017-08-01,71.57,180.0,0.0808,62.144000000000005,63.67188526729049,8,3,1
2017-08-02,72.06,100.0,0.0068000000000000005,62.72233333333334,64.21305395972337,8,3,2
2017-08-03,72.37,30.0,0.0043,63.312999999999995,64.73930854296702,8,3,3
2017-08-04,73.48,20.0,0.015300000000000001,63.940333333333335,65.30322412084013,8,3,4
2017-08-07,74.65,20.0,0.0159,64.60433333333334,65.90624191949561,8,3,0
2017-08-08,75.37,40.0,0.0096,65.29166666666667,66.51680695694752,8,3,1
2017-08-09,74.8,10.0,-0.0076,65.94333333333334,67.0512065081122,8,3,2
2017-08-10,74.88,50.0,0.0011,66.58266666666667,67.55628995920175,8,3,3
2017-08-11,73.76,40.0,-0.015,67.18166666666667,67.95652931667261,8,3,4
2017-08-14,73.45,40.0,-0.0042,67.763,68.3109467801131,8,3,0
2017-08-15,73.35,40.0,-0.0014000000000000002,68.04133333333333,68.63604698784773,8,3,1
2017-08-16,73.36,110.0,0.0001,68.38566666666667,68.94081814992208,8,3,2
2017-08-17,74.14,40.0,0.0106,68.78666666666666,69.27624923702389,8,3,3
2017-08-18,74.4,40.0,0.0034999999999999996,69.17166666666667,69.60681380237719,8,3,4
2017-08-21,74.39,40.0,-0.0001,69.54766666666666,69.91540646028834,8,3,0
2017-08-22,74.89,40.0,0.0067,69.89466666666667,70.23634797897941,8,3,1
2017-08-23,74.82,40.0,-0.0009,70.25233333333334,70.53206746420655,8,3,2
2017-08-24,74.99,40.0,0.0023,70.61333333333333,70.81967601490291,8,3,3
2017-08-25,74.97,40.0,-0.0003,70.94833333333332,71.08743885265112,8,3,4
2017-08-28,75.03,40.0,0.0008,71.24966666666667,71.34179763635105,8,3,0
2017-08-29,75.05,40.0,0.0003,71.55999999999999,71.58103649852195,8,3,1
2017-08-30,75.08,40.0,0.0004,71.863,71.80677607926248,8,3,2
2017-08-31,75.11,40.0,0.0004,72.18366666666665,72.01988729995523,8,3,3
2017-09-01,77.77,20.0,0.0354,72.60300000000001,72.39086231286134,9,3,4
2017-09-05,77.68,70.0,-0.0012,73.01266666666666,72.73209700235417,9,3,1
2017-09-06,76.27,120.0,-0.0182,73.36866666666668,72.9603488086539,9,3,2
2017-09-07,75.36,40.0,-0.011899999999999999,73.696,73.1151650145472,9,3,3
2017-09-08,74.71,80.0,-0.0086,73.99499999999999,73.21805759425384,9,3,4
2017-09-11,74.78,40.0,0.0009,74.292,73.31882807204391,9,3,0
2017-09-12,75.22,40.0,0.0059,74.592,73.44148432546045,9,3,1
2017-09-13,74.94,40.0,-0.0037,74.70433333333334,73.5381627560759,9,3,2
2017-09-14,73.7,80.0,-0.0165,74.759,73.54860386858714,9,3,3
2017-09-15,73.5,30.0,-0.0027,74.79666666666665,73.54546813512991,9,3,4
2017-09-18,73.84,40.0,0.0046,74.80866666666665,73.56447019092799,9,3,0
2017-09-19,71.8,40.0,-0.0276,74.71366666666668,73.45063340441651,9,3,1
2017-09-20,71.96,40.0,0.0022,74.6,73.35446350735738,9,3,2
2017-09-21,72.06,40.0,0.0014000000000000002,74.50866666666667,73.27094973268917,9,3,3
2017-09-22,71.55,10.0,-0.0070999999999999995,74.39766666666667,73.15992071767697,9,3,4
2017-09-25,70.5,40.0,-0.0147,74.28899999999999,72.98831292943974,9,3,0
2017-09-26,70.94,40.0,0.0062,74.20533333333333,72.85616370818558,9,3,1
